source	namespace	owner_type	kind	symbol	line	end_line	signature
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CameraTarget.cs		CameraTarget	method_declaration	SetDetachedFromHero	835	838	public void SetDetachedFromHero(bool detach)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CameraTarget.cs		CameraTarget	method_declaration	PositionToStart	840	930	public void PositionToStart()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CameraTarget.cs		CameraTarget	method_declaration	AddOffsetArea	932	940	public void AddOffsetArea(CameraOffsetArea offsetArea)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CameraTarget.cs		CameraTarget	method_declaration	RemoveOffsetArea	942	945	public void RemoveOffsetArea(CameraOffsetArea offsetArea)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CameraTarget.cs		CameraTarget	method_declaration	GetCameraOffset	947	954	public Vector2 GetCameraOffset()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs			class_declaration	CaptureAnimationEvent	5	121	public class CaptureAnimationEvent : MonoBehaviour, IMutable
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	field_declaration	indexedEvents	7	8	[SerializeField] private UnityEvent[] indexedEvents;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	field_declaration	playerData	10	10	private PlayerData playerData;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	field_declaration	hc	12	12	private HeroController hc;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	field_declaration	muted	14	14	private bool muted;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	property_declaration	Muted	16	16	public bool Muted => muted;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	event_field_declaration	EventFired	18	18	public event Action EventFired;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	event_field_declaration	EventFiredTemp	20	20	public event Action EventFiredTemp;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	Start	22	26	private void Start()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	FireEvent	28	42	public void FireEvent()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	ClearTempEvent	44	47	public void ClearTempEvent()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	FireIndexedEvent	49	55	public void FireIndexedEvent(int index)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	SetMute	57	60	public void SetMute(bool muted)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	SetPlayerDataBoolTrue	62	65	public void SetPlayerDataBoolTrue(string boolName)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	SetPlayerDataBoolFalse	67	70	public void SetPlayerDataBoolFalse(string boolName)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	IncrementPlayerDataInt	72	75	public void IncrementPlayerDataInt(string intName)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	DecrementPlayerDataInt	77	80	public void DecrementPlayerDataInt(string intName)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	GetPlayerDataBool	82	85	public bool GetPlayerDataBool(string boolName)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	GetPlayerDataInt	87	90	public int GetPlayerDataInt(string intName)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	GetPlayerDataFloat	92	95	public float GetPlayerDataFloat(string floatName)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	GetPlayerDataString	97	100	public string GetPlayerDataString(string stringName)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	EquipCharm	102	105	public void EquipCharm(int charmNum)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	UnequipCharm	107	110	public void UnequipCharm(int charmNum)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	UpdateBlueHealth	112	115	public void UpdateBlueHealth()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CaptureAnimationEvent.cs		CaptureAnimationEvent	method_declaration	SendEventRegister	117	120	public void SendEventRegister(string eventName)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs			class_declaration	CheckpointSprite	4	162	public class CheckpointSprite : MonoBehaviour
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	enum_declaration	States	6	12	private enum States
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite.States	enum_member_declaration	NotStarted	8	8	NotStarted = 0
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite.States	enum_member_declaration	Starting	9	9	Starting = 1
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite.States	enum_member_declaration	Looping	10	10	Looping = 2
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite.States	enum_member_declaration	Ending	11	11	Ending = 3
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	field_declaration	image	14	14	private Image image;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	field_declaration	audioSource	16	16	private AudioSource audioSource;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	field_declaration	startSprites	18	19	[SerializeField] private Sprite[] startSprites;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	field_declaration	loopSprites	21	22	[SerializeField] private Sprite[] loopSprites;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	field_declaration	endSprites	24	25	[SerializeField] private Sprite[] endSprites;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	field_declaration	framesPerSecond	27	28	[SerializeField] private float framesPerSecond;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	field_declaration	isShowing	30	30	private bool isShowing;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	field_declaration	state	32	32	private States state;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	field_declaration	frameTimer	34	34	private float frameTimer;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	method_declaration	Awake	36	40	protected void Awake()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	method_declaration	OnEnable	42	52	protected void OnEnable()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	method_declaration	OnDisable	54	61	private void OnDisable()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	method_declaration	StopAudio	63	69	private void StopAudio()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	method_declaration	Show	71	79	"[ContextMenu(""Show"")] public void Show()"
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	method_declaration	Hide	81	85	"[ContextMenu(""Hide"")] public void Hide()"
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	method_declaration	Update	87	90	protected void Update()
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	method_declaration	Update	92	153	private void Update(float deltaTime)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CheckpointSprite.cs		CheckpointSprite	method_declaration	SetImageSprite	155	161	private void SetImageSprite(Sprite sprite)
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs			class_declaration	CinematicPlayer	12	822	[RequireComponent(typeof(AudioSource))] [RequireComponent(typeof(MeshRenderer))] public class CinematicPlayer : MonoBehaviour, GameManager.ISkippable
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	enum_declaration	MovieTrigger	16	21	public enum MovieTrigger
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.MovieTrigger	enum_member_declaration	OnStart	18	18	OnStart = 0
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.MovieTrigger	enum_member_declaration	ManualTrigger	19	19	ManualTrigger = 1
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.MovieTrigger	enum_member_declaration	ManualPlayPreloaded	20	20	ManualPlayPreloaded = 2
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	enum_declaration	VideoType	23	31	public enum VideoType
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.VideoType	enum_member_declaration	OpeningCutscene	25	25	OpeningCutscene = 0
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.VideoType	enum_member_declaration	StagTravel	26	26	StagTravel = 1
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.VideoType	enum_member_declaration	InGameVideo	27	27	InGameVideo = 2
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.VideoType	enum_member_declaration	OpeningPrologue	28	28	OpeningPrologue = 3
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.VideoType	enum_member_declaration	Ending	29	29	Ending = 4
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.VideoType	enum_member_declaration	EndingE	30	30	EndingE = 5
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	enum_declaration	Blanker	33	38	public enum Blanker
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.Blanker	enum_member_declaration	Default	35	35	Default = 0
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.Blanker	enum_member_declaration	SkipBlankFrame	36	36	SkipBlankFrame = 1
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer.Blanker	enum_member_declaration	DoNotBlank	37	37	DoNotBlank = 2
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	videoClip	40	41	[SerializeField] private CinematicVideoReference videoClip;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	startAtTime	43	44	[SerializeField] private float startAtTime;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	cinematicVideoPlayer	46	46	private CinematicVideoPlayer cinematicVideoPlayer;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	additionalAudio	48	49	[SerializeField] private AudioSource additionalAudio;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	additionalAudioContinuesPastVideo	51	52	[SerializeField] private bool additionalAudioContinuesPastVideo;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	selfBlanker	54	55	[SerializeField] private NestedFadeGroupBase selfBlanker;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	activeWhilePlaying	57	58	[SerializeField] private GameObject activeWhilePlaying;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	autoScaleToHUDCamera	60	61	[SerializeField] private bool autoScaleToHUDCamera;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	playTrigger	63	65	"[Header(""Cinematic Settings"")] [Tooltip(""Determines what will trigger the video playing."")] public MovieTrigger playTrigger;"
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	startDelay	67	68	[SerializeField] private float startDelay;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	endDelay	70	71	[SerializeField] private float endDelay;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	fireQueuedAchievements	73	74	[SerializeField] private bool fireQueuedAchievements;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	achievementDelay	76	77	[SerializeField] private float achievementDelay = 1f;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	skipMode	79	81	"[Space] [Tooltip(""Allows the player to skip the video."")] public SkipPromptMode skipMode;"
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	startSkipLocked	83	84	"[Tooltip(""Prevents the skip action from taking place until the lock is released. Useful for animators delaying skip feature."")] public bool startSkipLocked;"
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	loopVideo	86	87	"[Tooltip(""Video keeps looping until the player is explicitly told to stop."")] public bool loopVideo;"
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	startBlankTime	89	89	public float startBlankTime;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	blankerMode	91	91	public Blanker blankerMode;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	prePlayFrames	93	93	public int prePlayFrames;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	videoType	95	97	"[Space] [Tooltip(""The name of the scene to load when the video ends. Leaving this blank will load the \""next scene\"" as set in PlayerData."")] public VideoType videoType;"
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	faderStyle	99	99	public CinematicVideoFaderStyles faderStyle;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	disableGameCam	101	105	"[Space] [SerializeField] [ModifiableProperty] [Conditional(""IsInGameVideo"", true, true, false)] private bool disableGameCam;"
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	masterOff	107	109	[Space] [SerializeField] private AudioMixerSnapshot masterOff;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	masterOffFadeTime	111	112	[SerializeField] private float masterOffFadeTime;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	masterResume	114	115	[SerializeField] private AudioMixerSnapshot masterResume;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	masterResumeFadeTime	117	118	[SerializeField] private float masterResumeFadeTime;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	actCardDelay	120	122	[Space] [SerializeField] private float actCardDelay;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	actCard	124	125	[SerializeField] private Animator actCard;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	vibrationDataAsset	127	129	[Space] [SerializeField] private VibrationDataAsset vibrationDataAsset;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	OnPlay	131	132	[Space] public UnityEvent OnPlay;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	OnSkip	134	134	public UnityEvent OnSkip;
Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/CinematicPlayer.cs		CinematicPlayer	field_declaration	audioSource	136	136	private AudioSource audioSource;
