source	guid	sha256	bytes	lines	game_objects	mono_behaviours	fsms	sprite_renderers	animators	audio_sources	colliders_2d	prefab_instances
Assets/Scenes/Hornet/Belltown_Room_doctor.unity	1c9b1075cb5c0b14dbe19cd7af6dbe03	208ae1cf08dcc0b9dcc89d94fb901b384fbaf6b34f2c76fab6943cb8fbf908c5	2133630	85520	170	100	9	89	6	4	16	0
Assets/Scenes/Hornet/Belltown_Room_pinsmith.unity	21ac3b982009cd0418bcba97b5463285	7da5a97d96753989708ce2cfd1cba934bcaad4a8f877a43a4906bc76cbbb128a	619925	23457	87	49	3	53	1	3	14	0
Assets/Scenes/Hornet/Belltown_Room_shellwood.unity	15f811151436262439f4c9a80a8ab556	4ecd7ee82859a78079741b7b9f84b52768de26fecb028386cbc39fcccf34570d	1994345	80036	349	172	3	211	1	1	33	0
Assets/Scenes/Hornet/Belltown_Shrine.unity	8c55f3992339c704aa67f17fe1e2fe23	583da4bc91a1666fcf692e2cd510fd72ffda5710b2c858938ae4d3f1cedb2b0c	15570267	621172	1780	843	38	1149	70	29	171	0
Assets/Scenes/Hornet/Belltown_basement.unity	3538192e81a58da4cbf801224d401507	ebd96fa0f2e3e8bc0ec2c0a2b1d066f1d137fb50e1de407b64e6532f3e187727	9047993	353636	1582	726	11	1129	19	16	193	0
Assets/Scenes/Hornet/Belltown_basement_03.unity	efb7bb702b79daa4488d524d47cf294b	f8c268a541a77291dd1a80410a353705285a5f0eafdda3a2a7b8d06bc54b7af1	32252454	1272494	4511	1285	46	3462	167	47	369	0
Assets/Scenes/Hornet/Belltown_cutscene.unity	7c62e4c8c91ffae4583b4c20d2b1b32e	f84384cef020c371a00ad36f849e29292fc23b8e8f93d356364ef96e8d33664f	114781	4292	9	7	1	2	0	3	1	0
Assets/Scenes/Hornet/Bellway_01.unity	dfd9600d2361b06439dab508f7fadacb	fbf767ec4680fd4cc770de556169a4632a19196f37cc9b5965a3ef152129b65d	6233628	244825	1023	459	8	794	5	14	107	0
Assets/Scenes/Hornet/Bellway_01_boss.unity	f45f54ef8a9b7cd44969dfc6acf6a897	138aad061f5472f483d68d9c68de2c560f7e3f7e806a13b28bbb099a40fb1c86	849206	32931	34	37	6	0	0	4	11	0
Assets/Scenes/Hornet/Bellway_02.unity	554e2efa6629ac84f9fac5bd23149714	b08fdb95627d0359a0a826d43886b25f2f1eaed7e8b101990186cc99cac0d073	5697366	222432	1041	449	6	793	5	16	129	0
Assets/Scenes/Hornet/Bellway_02_boss.unity	402ae9c981c68184b92c18de45cef65f	54dc5aad1403f4baabe3ff39ee90c23e7d6f410bbbf261729637b8ce4ce19b1d	849224	32931	34	37	6	0	0	4	11	0
Assets/Scenes/Hornet/Bellway_03.unity	c6ca5ed8338b3454db215a1b4c1a2c2c	b0643a1cc4039aa1aa56733af4f257eefc41c9aac1fc1a384a9c15b0769c4b4b	15177254	594974	2327	998	33	1741	16	48	252	0
Assets/Scenes/Hornet/Bellway_03_boss.unity	93c70c7b45aabe14bab4b3d3a5b81f8a	0286c1656a98e150c63a7a7077aad88b55f121972a4f7e2b1b68ada41b146193	849223	32931	34	37	6	0	0	4	11	0
Assets/Scenes/Hornet/Bellway_04.unity	f4aef6bd1194e4b4a9a7a4fe3af6b65b	9fa8f786ff781e517ee45bde477e7fe1541cc0b798cfe8d53f6f49e1a997e10b	8623470	343524	1530	792	6	1088	16	34	218	0
Assets/Scenes/Hornet/Bellway_04_boss.unity	dad5df5bae6c21b43a3c2916cff72d7c	96ebdd63d9053742d0ae2f73fe12b0399bdf4183fb3de782e8f604a32bc149b7	849215	32931	34	37	6	0	0	4	11	0
Assets/Scenes/Hornet/Bellway_08.unity	26d84866e4de6924a97388530d876bf6	f3f7a9ef13aa4b4d95355fd66d14c1869211df7b69d4679cc3fd18e4644bb729	8977944	352373	1028	653	30	672	12	24	176	0
Assets/Scenes/Hornet/Bellway_Aqueduct.unity	4d41b0f5d0a9fcf46acf75819eaf7e35	9c079db7f0d5c6aadd34621ae3bccfa3f01e66ee1e982a2424700b55a03cd1ad	9258680	360812	1386	607	29	1010	37	29	197	0
Assets/Scenes/Hornet/Bellway_Centipede_Arena.unity	c312b306cda4cef4c8c66d17901e4d03	76261051cdacb4ed1f90d2578add065a7179ff924b976c88fd9ca472d11e8cc2	23454238	947572	1729	871	85	1149	2	18	241	0
Assets/Scenes/Hornet/Bellway_Centipede_additive.unity	875e432fb5bcfba46977ef00d93c5ebf	f9cb85a0b901ec9302a2ddec5d81a39c6eb89cd841951085407b1daf86d0750b	1189325	48993	56	29	4	18	2	2	5	0
Assets/Scenes/Hornet/Bellway_City.unity	df86fa979f42ec94a8960eab6994abab	01bc2003a19c4e1c63e8a90ab09f8450c965f133680e3729d7731703290e3409	14406648	569325	2518	1464	25	1408	28	33	203	0
Assets/Scenes/Hornet/Bellway_Peak.unity	361b94b665f553f429d77f98ec923ec5	751e176d260de01c14b9d94f3d1cbc1cfdc95a8e321c1bb800749bb616f779c0	6239736	246621	861	363	17	607	25	11	106	0
Assets/Scenes/Hornet/Bellway_Peak_02.unity	be75d7e74c66b6c4383987e45357aa0c	d65f2d4aecab8196a70a737fe1bde0ab53816e63623f51599c7c54e497120d28	17377312	704270	1703	1016	70	1005	59	56	293	0
Assets/Scenes/Hornet/Bellway_Shadow.unity	2437dd82f167eb649a2325d86065ba30	f86e80035944ab7233a2ac870a0a28e5d542c6ef6d4b4ace828da5a750c1033a	8821303	347101	1133	550	26	825	29	24	157	0
Assets/Scenes/Hornet/Bone_01.unity	bad8b1abd35fc0a449a949be37e4615d	f040c7599b4a655e2a5537a3e21d281f7be0ee3499433c6b5ac4839eb2758cfc	27369194	1089170	3548	1522	41	2609	27	74	370	0
Assets/Scenes/Hornet/Bone_01b.unity	5fe8cf2c1e5e0914ea45caed16c12cb6	f6a5914f9a347c02c874bee9ae36e02233013d86e850381e471b0997976c7713	9096881	365745	882	474	21	519	25	21	104	0
Assets/Scenes/Hornet/Bone_01c.unity	f5d75a511eaed14428d373beddd794c9	dfbc7cd284ea82d61022f7abe0ccfd5c4f06ff183f7896d239bdc49227d1556a	14399546	574595	1499	742	27	966	49	31	185	0
Assets/Scenes/Hornet/Bone_02.unity	73a3bd746b3ede444b28541f3747f37c	4f8d37c73d9bcc20f49f92a9b6793f91833b4ca9f0187b81bd6a1a741e4db3d8	15678733	626662	2215	957	25	1585	19	63	259	0
Assets/Scenes/Hornet/Bone_02_Readable.unity	e722fc19d34124da0aa1d9b8f7637b5e	89559bef4bf7cfd7c951fbd9f08a894a4c702a2184afc8a4e4a901a3cea1c636	15945593	636442	2222	957	25	1585	19	63	259	0
Assets/Scenes/Hornet/Bone_02_temp.unity	19bce20bfd5d34537ab29a7a15da7a02	3cc5ea211376b952a2df86f287a3f5573383263d6c7abdba71c2d927cb26458d	15949548	636476	2220	958	25	1585	19	63	259	0
Assets/Scenes/Hornet/Bone_03.unity	cc4709e5f46b4a64c9f5290ca27165b8	9e741b37b7ef40892bc27807ad0b70bb7d2fee7ca42b62875592109c08040b9c	30103463	1219288	3030	1434	40	1995	33	67	412	0
Assets/Scenes/Hornet/Bone_04.unity	5408fb826f633a0439cf7366eeeca864	ddb760d8302355786ce5e7d7633d29d423429a1c1b9d05bf127282b5a8fb2f65	29407179	1178192	3210	1451	48	2268	34	78	344	0
Assets/Scenes/Hornet/Bone_05.unity	d50690dc7b636ae4689bfe5e68fcf93f	5d72be67d18e5e3ec7173f11f5cb296d53ff2f80ddd97b89094256e5bda0e861	12146732	483650	1996	805	5	1542	10	24	189	0
Assets/Scenes/Hornet/Bone_05_bellway.unity	bb22c854a1891b945a64b503b9f20280	044af33dd35a9cc3fe866494fe90825aee224693837ce1bf2847d478d8f41e41	854272	33135	36	39	6	0	0	4	13	0
Assets/Scenes/Hornet/Bone_05_boss.unity	4fa19ec23fb8f4f43a186363b0a9130b	54450d841a14da038688bfe1923e847387df9c9d7827f7a8f97e992125e861dd	8894711	362730	202	282	39	33	0	12	28	0
Assets/Scenes/Hornet/Bone_05b.unity	ee4f9636b8884934d81bcbf0616e8dd9	63f699621cbd2a4f0f13e6f1d7f1509e62034b0cc9ec6a2d182fceeb3dc28758	3795435	144746	833	259	6	659	7	10	74	0
Assets/Scenes/Hornet/Bone_06.unity	1d5204b9b12faee4884efe99f965fcc9	3e5f337a3c46dcf9a4fd1e2686dbbe0eb25e0f8969659815961d4b3032cadbb0	23287118	931831	2362	1430	56	1542	16	119	337	0
Assets/Scenes/Hornet/Bone_07.unity	aca8c3567a682df41a50542eb49d1390	8b5b27e242ec2a84ac3c9063a31a2e9e9c6c79a742c7ab71ba288af045f22d64	23080780	923859	2919	1539	31	2070	13	68	323	0
Assets/Scenes/Hornet/Bone_08.unity	02c6462b106c1be4e8f14ac55c547080	f6fc73879d56620c65ad663b6aa238d74b5e4f8fd2e97cf812ee09abadb058a5	10309520	405426	1752	565	13	1269	9	25	158	0
Assets/Scenes/Hornet/Bone_09.unity	24e14a261733ee74bb46557bfc06854d	36b9d41cc2d62abc5084892a40b68cc10bbc2db48ea719aa16a82527aa8a73a8	19066804	748927	2487	1201	38	1808	12	80	262	0
Assets/Scenes/Hornet/Bone_10.unity	1a012e8038ce2364f82f4db590c0a334	77b97719b803b7191c1fcb3cd3040cced47deed72ca30382d8c29d15c5c815a3	21404929	839729	2720	1435	51	1928	26	86	348	0
Assets/Scenes/Hornet/Bone_11.unity	c5fb0b5dacb7cda41bdfe509e6ec61c3	a71aff0405292c8b6b364cdd26e3ae038010fc95084d9aa7f7a8bf9aaefe03b0	16803542	656490	2317	942	26	1825	20	45	250	0
Assets/Scenes/Hornet/Bone_11b.unity	602178452fbe8334182f4a09081caa40	7ec6c9420c061c7609acfa04ccf797faf66dcc493e860d0a3cafe1c941bf044d	2431102	95296	508	110	3	391	1	3	46	0
Assets/Scenes/Hornet/Bone_12.unity	a1c7336dd2f851744add17685f71c47c	c52756124e335a3ce0a1dc538b185ee75c0ccbc3ada15f2b30b9309d7252c7d2	12882939	502716	1654	650	38	1204	19	30	154	0
Assets/Scenes/Hornet/Bone_14.unity	697041a1d56fc2f41a8003774d2de03b	b6f05eb87a88b145872427cb34d822a4c2dcffd2cc172b840320a66007c11c96	18728543	750320	2045	1080	20	1351	42	57	252	0
Assets/Scenes/Hornet/Bone_15.unity	296af1c0ed903a84c88384f286a15be9	5e2352b78408540ea42b55b8b7d72a262d986900a101895f04c9e7b10fe40c78	33940356	1401024	2124	1529	56	1027	6	62	378	0
Assets/Scenes/Hornet/Bone_16.unity	bc91708cafe5f5d45964425d1d0f1fc2	5f2a94279d661c3aa4b5494b64dc40475b252294a1425785ec91f481b2b528d7	17039667	673252	2411	1003	26	1693	6	47	250	0
Assets/Scenes/Hornet/Bone_17.unity	e6ec0b6131c438f46811d1f39e5bf436	5f9c52170a0d54f8537709faae10c6d9f4ab20db7c79ef0b3d350165023b426c	1655989	66435	246	124	1	186	2	1	41	0
Assets/Scenes/Hornet/Bone_18.unity	7a3f57c3a6c3f5f479aa60f04652161c	364ebe130464477b892b6704e27cdcd64f4ea36e0f1d2b1da379178c013633f2	10232576	402754	920	580	32	616	4	35	136	0
Assets/Scenes/Hornet/Bone_19.unity	897513bdfeee85940a16514c5abf760d	ff34c0a0d722024c2c951ae7fad755d79782a3b0a916c8281fdb74237cc42f6f	6100717	237682	1248	445	7	1009	23	4	141	0
Assets/Scenes/Hornet/Bone_East_01.unity	1839adfba1a1daa47a453695e4fcd665	063b8ac7a21299bfce72c4b2ae22189cb7416c38023715aed2df99f263ccecac	13121998	525366	1466	765	22	999	7	31	198	0
Assets/Scenes/Hornet/Bone_East_02.unity	11069659e75ff124c966effdab38a1c3	06a9c2b6e9c7dcb35c71f24d9481be8b3c73df6997456a6d1b0182ac9bc60528	17685414	696825	2317	1079	26	1559	13	114	335	0
Assets/Scenes/Hornet/Bone_East_02b.unity	9ff4638880a77164e95e659d934958bd	27a2504766e6cbea744249687661d2b968deded04120375285edfbb0bafa9621	28157550	1115166	3503	1373	43	2307	33	111	437	0
Assets/Scenes/Hornet/Bone_East_03.unity	8ee230dc1b38faa4b8efcb08cd64fec4	686102b17737fb614d7a0a75ceb53efb5be4ec1e5a2090ccfee477dd983c8875	38407073	1555604	3710	1724	54	2329	23	113	457	0
Assets/Scenes/Hornet/Bone_East_04.unity	5b3d1c91831871445bbe86128f82f788	3aef57f5a6b1504dbb846e0423882850f2a482e5982c16bdc5b5fce5e5e2af55	10156726	400519	1446	578	15	1045	12	31	171	0
Assets/Scenes/Hornet/Bone_East_04b.unity	a905834246ad4284bb9b92e60c0c88ae	2ed679d6ea43ce2c440c6f0dbcc04a90cbdd63c4ba29992ce35bd0104b56a6a6	8699897	344143	1253	537	17	861	14	28	155	0
Assets/Scenes/Hornet/Bone_East_04c.unity	e08bf24a18a05144ca79dac3dd9f47b3	086550ef660ddaec37effc11d4bae7f3dc85a28fef48c5769b50b98ae4990eb0	6215671	242001	863	262	9	624	3	29	104	0
Assets/Scenes/Hornet/Bone_East_05.unity	fb0858acfa272ca4db37616bfb293efc	b8104910b516750d397925064b812e811db07ff94cf901ecaa91fb2b88235392	31827009	1280871	2986	1615	44	1903	28	95	413	0
Assets/Scenes/Hornet/Bone_East_07.unity	de10d93b2e2394b48ab4d31f000f9c29	2c2959ec81b2a4e4e948bf9e5924f0b05471e55ad93420eed70e1dcaecbe404c	24421338	966730	3607	1711	48	2515	15	102	431	0
Assets/Scenes/Hornet/Bone_East_08.unity	349026eaad3860d47aa7bb6e6ed8255a	836d4c69da574d66b8ab401fe9921995236f8f85b27cf762009e821ad45eda25	34678521	1422502	2746	1227	62	1670	15	52	295	0
Assets/Scenes/Hornet/Bone_East_08_boss_beastfly.unity	5a44ebb0101e5b14cbe296eba1dcbcf1	057e44aabdd13281aff3a92c291dae1f3b9d2d222600b74145b9cda23ede4888	11766668	486754	310	272	23	26	1	25	52	0
Assets/Scenes/Hornet/Bone_East_08_boss_golem.unity	f836d6a2a0cd81441b3922901da10b05	c9ad7479587f5684a751910a07429b3fe0e7cda2cf02e2ac1e05dfa8646f92f7	1394771	55347	68	50	4	31	2	1	2	0
Assets/Scenes/Hornet/Bone_East_08_boss_golem_rest.unity	e9b25329aab054242a6efdd68a121c4e	94d213b5284f49fb003a5aee990fc914a1149e932818eeec6162ad1ab57af5a7	656175	25539	144	11	1	124	3	1	0	0
Assets/Scenes/Hornet/Bone_East_09.unity	6cc3b1b6cd0ff344d892d86cae976d33	d9eba44e054b5f3915fd180dd921281491167fb6eb59323f9ab349f1c5774d08	14604538	576297	2304	808	31	1590	11	50	246	0
Assets/Scenes/Hornet/Bone_East_09b.unity	a37bed62a5dec594a8c87f7c323c9a88	218af397ca02ed7782f922e5adecf6a677995618e82cd82c583f2edef3f5a90b	12326709	468709	2412	728	26	1873	2	44	216	0
Assets/Scenes/Hornet/Bone_East_10.unity	2d6ed884281b5e24fa62b48401c7d7d0	5f1b72fb18b25fc3205acd3c42ef3709f25c01701d63286d94635e6e8044eb28	16430393	647410	2333	900	41	1737	25	52	226	0
Assets/Scenes/Hornet/Bone_East_10_Church.unity	f3c15777afd2c5b43b1e97c23c49a991	febbd7b0abf9a6c336cf104917cfe09ec8aff76e48d8b556691c63f3aef548b6	9813832	397052	1096	549	11	705	26	37	155	0
Assets/Scenes/Hornet/Bone_East_10_Room.unity	85905071fba0d824c9690e2912eb1b9d	1561084ccfe0f7857b57e59d55d99841a3053e5d8a8fd63d249b2560f8f07257	7473833	294149	681	398	24	394	16	24	110	0
Assets/Scenes/Hornet/Bone_East_11.unity	36c5cce3b50dd6e4aa2a6e6a9634e9be	b43cb0d7dfe60fed4dc98c443b2566903113e73fe9861ffa552324c6d9973951	16999790	661310	2748	1193	43	1857	21	93	314	0
Assets/Scenes/Hornet/Bone_East_12.unity	1318c36cae474d542828a0f64d83a364	013e882a0766616cedde82ecb953c553f86e29db62acebaa418e8dc5d614d03b	11744184	463796	1959	675	23	1486	19	24	187	0
Assets/Scenes/Hornet/Bone_East_13.unity	901568706e9e36842a514e88e45a34bb	eb1861215400a18475549efbca9c79eb7960b8ceafd1591fc2757991e8ee7d0a	23613562	964420	2459	934	36	1650	17	46	285	0
Assets/Scenes/Hornet/Bone_East_14.unity	64f56cda73ef62a4a827e3072bae828c	f58778c9734217e505b1a4fde0f7da7906c1af21d8d93e5fe4e729cb5d1778f4	27090547	1069035	3407	1568	56	2397	26	122	395	0
Assets/Scenes/Hornet/Bone_East_14b.unity	a7595193d74168c499f42bfc5fd6ef96	7ed7bfbd92ea55bd87fc5033f93be8196c338b9a972caab39e0615719b56dcf2	26154620	1028602	3693	1390	35	2654	25	108	373	0
Assets/Scenes/Hornet/Bone_East_15.unity	cd3a12b940fa831458431313f63f1723	eb67b4b34e6819becc98d52a7dbfc8fb7e2b6c2f73ae64aa589e1da931a975f6	18590498	716560	3590	1154	31	2877	11	84	347	0
Assets/Scenes/Hornet/Bone_East_16.unity	8e164644676e4a84ea1432802a1e8c74	9c72b3d51b68bb0cc816533eba4e13be9137867e75d9448a0478c96a05b8dc08	7246590	285865	1134	363	10	784	11	39	130	0
Assets/Scenes/Hornet/Bone_East_17.unity	a596fe8cbbb8dc247ae15e1d9f04b3ca	dff877dcef7300d23cf770e966121670ea98faeb789af60f175c8b2c0f31a817	17713704	689475	2539	1074	25	1700	20	98	337	0
Assets/Scenes/Hornet/Bone_East_17b.unity	86b8193b00315d84ca054972c7418430	8b4733720dfacbb70711aeb700fea5e0efc6f2a895d1afac03a6605707762ddd	11556343	447166	2090	562	22	1593	19	32	185	0
Assets/Scenes/Hornet/Bone_East_18.unity	9a282a073417ea24a935ae7c0b90d05b	ce7bcc7bd396790e9fa9b97ac6ca195d7b2d548940fa9b9c3e3bed4173fd1ffc	18256854	720083	3514	935	20	2340	19	79	323	0
Assets/Scenes/Hornet/Bone_East_18b.unity	0e646c0903000d5488ee7dfcddd81609	87db12731438e023c6f007354e80ea1e4b528e765ca693fdd638f7d5dae4f8d1	30485988	1180533	4935	1578	63	3550	28	124	539	0
Assets/Scenes/Hornet/Bone_East_18c.unity	6a1775ce8a9737641bce5aa9c054a3b3	928c7255f00a7f5a5d3a812256385dab28457d98ee3ef121357890022c0f8674	3567595	141103	647	191	4	500	0	16	71	0
Assets/Scenes/Hornet/Bone_East_20.unity	11dd4a23db3bdc6498bfc8e12d39d34b	faaf693886e8e91c365e016a15843ca82b9758be9c63277df87b2738f9782df0	9893466	392642	1460	436	19	1108	16	24	105	0
Assets/Scenes/Hornet/Bone_East_21.unity	da22a90d7459c824bbfc453e2e4fde91	4dd4d29fb955cb1640871c78cdea3167c0cd1377bb6734333dd503d144626ae1	1156292	44442	222	72	2	160	0	5	26	0
Assets/Scenes/Hornet/Bone_East_22.unity	b3c4a5c61da12f045b3eb31c1db9a0f8	7f98e5434467a45b76cf55cc9fcb420b38b029f57940def8a68d7dc0bce9dfc1	6737262	266853	668	390	9	403	7	19	99	0
Assets/Scenes/Hornet/Bone_East_24.unity	0c4ef70d8061720479ce751e89887491	5caaf04956aa36c2d2a1d759d895d55fd79def9d7b8679b58923e4a9384c158c	38514033	1513498	5983	2418	64	4152	52	183	647	0
Assets/Scenes/Hornet/Bone_East_25.unity	559f69a78fb79d74dbb3efc75814e1cf	9caffcf8d96a96b20313ca045b9b39d6c0942377088ce42a7133db8ffa7413e3	11010761	444138	1533	461	4	1109	18	30	143	0
Assets/Scenes/Hornet/Bone_East_26.unity	5684c958151e49641a0a054f46b50369	df54fa2a22560a5f4d4f87e864d27a69a1a78ef682de59790d477d549c226b53	17206275	673654	2667	912	24	1793	17	82	232	0
Assets/Scenes/Hornet/Bone_East_27.unity	857e13d829f0d2d4092251d36dd70287	d640b6db1c04c154b7bea9952c34c56f3a6b3648d06dc40a05bb7b44d32821c8	9988878	400537	1344	497	8	943	16	25	128	0
Assets/Scenes/Hornet/Bone_East_LavaChallenge.unity	bc305d48333ef154fa17bbd178ad460d	91763db3d3b61ca4a10118257b484edb5822e672d2baab827ec97b2d690bf2e8	37136310	1493031	3253	1734	57	2167	10	59	410	0
Assets/Scenes/Hornet/Bone_East_Umbrella.unity	0bde1cd327a912e43904b30022e256cd	5154c3f7d8c4b057f3b03b061674fd9a0422a01fa8eb818c9c5bae2132b95f7a	1659629	61493	177	86	9	126	1	4	18	0
Assets/Scenes/Hornet/Bone_East_Weavehome.unity	b6cec601b69650847980992fc2914efd	e4c7e452278a3f671b5e65411c985c2d1c3039086251f962a283e8f0f1672675	11700955	446991	2149	1467	32	1708	7	30	209	0
Assets/Scenes/Hornet/Bone_Steel_Servant.unity	92fa58718bef4844ea6d840be15167ff	5625a70b52a855b28c78536d0b99c91547e5a4dec3fb7de3e2ffdf4897e3c2f3	8120132	322616	1180	429	11	906	45	33	108	0
Assets/Scenes/Hornet/Bonegrave.unity	48aabc01efb4699458abea10bc04b78a	62ce3630804d7ced80cad4d505306870a334d3dc69b5f6d11e06cfd84d35db34	30846239	1227248	3576	1528	41	2517	100	59	386	0
Assets/Scenes/Hornet/Bonetown.unity	1ddf2f633b871fe4e981c1ca65c88958	a138a87ede2898d305c44643dade0d68ec5bbdcb1d95298a4f0c48653bc45be6	40675973	1584471	6283	2356	93	4805	121	115	660	0
Assets/Scenes/Hornet/Bonetown_boss.unity	c5f8532e9b517884daeb53907efeabbb	87884741c3256c69833322254b7bf528f05dabd88f9effd2a774c59adab12759	28948299	1202906	1118	1257	59	199	0	50	312	0
Assets/Scenes/Hornet/Chapel_Wanderer.unity	14927f22e4ae6034aa3529832c6e63f1	0fd6bfba230af1d1c561676b381d69ad07299e45bdc00ff85c67b1e46bdade71	25117494	999452	2905	1478	41	2125	186	53	314	0
Assets/Scenes/Hornet/City_Lace_cutscene.unity	5b10d4fd055f2d949889700b007943c5	ff86c13ccd0a3b4da6b8031b02b6486fd488e9d1db7ccd3c9a6ebe361f3d91df	68880	2625	10	16	1	5	1	1	1	0
Assets/Scenes/Hornet/Clover_01.unity	9745f5a0f5ffc3b4ebe6dc329a0618ca	fb521c9fe5a1f8cd859029580a95d4840019977244314585f80d3b0b891c0952	7871317	304931	1645	455	14	1294	6	23	108	0
Assets/Scenes/Hornet/Clover_01b.unity	853e996d4d82e684cb6e59015a162a70	b6d17824b1a5682642ffddfd3c6637babac27582342f7185a350a4e13171f469	7511581	290584	1439	513	19	1046	10	27	133	0
Assets/Scenes/Hornet/Clover_02c.unity	18dbf6aa26216f748b483db1e478bad5	a5803685479f6f744701ee897193b756e7198f0cc71d07f6495a041b8b6a4714	44268780	1756381	5195	3102	95	3350	208	129	592	0
Assets/Scenes/Hornet/Clover_03.unity	dcc54b98dfd4f1f4b98848884b6f2fec	fdd79c3f033fa8babbc8bd0deabf961613abc2883da387248eb36eb0052d8545	24309991	989721	2950	2174	16	1827	200	77	226	0
Assets/Scenes/Hornet/Clover_04b.unity	3f26003ff05d55745bbb95004ce3e73b	137cbfddb38f7ceb368c9ffb23332fb5f6b40b21901b1f8cc9ba4d54fe1a3f75	28790309	1114701	3525	1629	109	2308	51	74	500	0
Assets/Scenes/Hornet/Clover_05c.unity	0803de41eed74aa40872dd3d17795c1e	74226219550b923e9b244d7b4dceba66d67ee82b4bf8cf95340a1b0ed9341c11	18970225	760237	2773	2083	15	1931	143	65	236	0
Assets/Scenes/Hornet/Clover_06.unity	8649f4d5b9e55d84d90123a6134ed1c6	a9a3da0921e327ef4a441fb5f942b96c713bd1d5bfdd95c98f24a2aad81647a9	28578124	1147088	3985	2413	34	2676	181	124	362	0
Assets/Scenes/Hornet/Clover_10.unity	48ac7273cee2e894e93eba304a50f2a9	59f2f36d04d51d23540a8e738d45e9edc8e290e25a2299c74b0990b9e15c17a2	37264689	1462667	3780	1741	144	2408	186	59	364	0
Assets/Scenes/Hornet/Clover_10_web.unity	bdcdb6d8530ce6e4ba53409486df9489	f8fef925027bb8589bb2dd87df91aa92adb68655ae6362464d1ecceafba8bccd	7686813	309763	600	353	19	333	3	15	91	0
Assets/Scenes/Hornet/Clover_11.unity	e5281d074c78884448faccd0b0eb067c	b3bcdd5e89fdab34aad483eab9d245affc95e8868e07758965cab03aef56802e	10124509	412134	1082	808	15	621	66	45	102	0
Assets/Scenes/Hornet/Clover_16.unity	9ea343edca613fe49a7b0fb2659297cc	0d4c396ceaed0c47c3ae2bce616198b202a19cbc94a8b45407d59af3ed48524b	28569426	1128814	3891	2354	72	2572	137	101	420	0
Assets/Scenes/Hornet/Clover_18.unity	fd48927f01bb5494bb551ebf4abb39bd	325c1a742dc518f3010098bc27ef618081ac30da01c058f64c627e4c7135f528	37261001	1509179	3966	2943	54	2316	223	124	407	0
Assets/Scenes/Hornet/Clover_19.unity	e73cb2fd2b25d9c4ab47a21ed204307b	37d4bb54dec8ee2eb8d0593afa6cec33dbe2c12818dc979a4034e22dd62f1bcf	9939072	394329	1372	735	22	933	44	27	117	0
Assets/Scenes/Hornet/Clover_20.unity	f04ee5e8e5ba3114db9c00951720ec2b	78efcde99a68efb160c23b602d775c63fc449e716fe734982058ceb41c98f69f	8127591	312488	1470	416	15	1157	2	14	146	0
Assets/Scenes/Hornet/Clover_21.unity	2481d25da9332fa4cb0257bdba1ae7c7	aae51c2b555dc0ffb62218829fa5937d359daa2231f327a84bd5df2dc5cad7a2	16346816	649544	2072	1218	34	1310	96	63	218	0
Assets/Scenes/Hornet/Cog_04.unity	0e5e346fa3b40d1459a267390e84f561	d453a6116234db9244eb879016d6ad4340de5e32d918b434a3862d53b2c5e02a	36186470	1458675	5137	2785	45	3015	348	93	620	0
Assets/Scenes/Hornet/Cog_05.unity	22d45695b5e76ac4699cdc8e06cc7f61	aefb33a941205b5dfeb2cf4879da37f9a1e0568d33673e128279250bf5f6fbe8	25313811	1001218	1768	1339	138	800	28	91	312	0
Assets/Scenes/Hornet/Cog_06.unity	33c41cb3cfeb00444876ead0830e2bfc	ef489085ecb96de4aa683dfc15d9c23eeb64b64bbe22320326748e0a9c08bc7d	6857953	273425	969	608	19	600	15	31	122	0
Assets/Scenes/Hornet/Cog_07.unity	be9c255ec60237e4e93a47e65d4d50f0	6323f77d46081dfe63301ef3d368a1494b58c55aa3e85b6fb54d6b536eb7cb39	18240097	727914	2115	1094	72	1388	23	57	259	0
Assets/Scenes/Hornet/Cog_08.unity	2e83e2677bea6d0479ebf9ea55712d31	789e77780a9cc1f8f160ddc9839fb6bfdb46c4bcb88b71b44b11f7bd215913e1	36012315	1459860	4199	2482	54	2437	296	75	499	0
Assets/Scenes/Hornet/Cog_09.unity	354db34ddbe94784ab3bcc2f3956955c	03037c53caaad63a335122c265691aa3a0f3710fe968edbd8af16abb7fd9a2b0	16560846	663268	2185	950	52	1355	109	26	141	0
Assets/Scenes/Hornet/Cog_09_Destroyed.unity	64028f35d97e50141a65367151ac0a1d	88ab1254c5da1e3e874d5d6841d955d9828a61d0d58b1de1b29a8a220ba3c6a7	9982149	393900	1842	733	9	1351	48	13	180	0
Assets/Scenes/Hornet/Cog_10.unity	c52c4eb960c560a4baf1d5b3f0394a7f	6c44cc677e2497cae0b4638d1c7bf9d3b16f63e894e2feb9a39461fe9463b6b6	6420723	255364	1160	547	6	754	20	26	111	0
Assets/Scenes/Hornet/Cog_10_Destroyed.unity	bf7dfff9a5574244ca7c3fbf300b874f	f5a41252198f1d6ad3e9733f8efd98c48ea1d12d8c28c8fb8d3f517b8f4f76de	22232702	897249	2493	1129	32	1611	33	107	305	0
Assets/Scenes/Hornet/Cog_Bench.unity	1b24a976ed0080d46b85df8e98386232	bc657dcd0de4eb24016f7d5a662769b98e6ba42108790edd5a02b0af34c84cb2	5730714	224532	854	394	13	609	12	11	84	0
