source	component_id	owner_id	clip_index	clip_name	line	fps	wrap_mode	loop_start	frame_count	event_frames_zero_based	collection_guids
Assets/Animations/NPC/Mr Mushroom Anim.prefab	114724804207875695	1709254077376921	15	Rocket Antic End	1310	12	2	0	4		849569bfc37fb1647b56825cac7428d1
Assets/Animations/NPC/Mr Mushroom Anim.prefab	114724804207875695	1709254077376921	16	Fay Talk Hit	1339	15	2	0	12		849569bfc37fb1647b56825cac7428d1
Assets/Animations/NPC/Mr Mushroom Anim.prefab	114724804207875695	1709254077376921	17	Turn from Fay Talk	1416	12	2	0	12		849569bfc37fb1647b56825cac7428d1
Assets/Animations/NPC/Mr Mushroom Anim.prefab	114724804207875695	1709254077376921	18	Fay Talk Flip	1493	12	2	0	3		849569bfc37fb1647b56825cac7428d1
Assets/Animations/NPC/Nuu Window Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	12	0	0	4		fd33226875b9c9343aa27d7991284856
Assets/Animations/NPC/Nuu Window Anim.prefab	114724804207875695	1709254077376921	1	Startle	77	12	2	0	28		fd33226875b9c9343aa27d7991284856
Assets/Animations/NPC/Nuu Window Anim.prefab	114724804207875695	1709254077376921	2	Sing End	250	12	2	0	1		fd33226875b9c9343aa27d7991284856
Assets/Animations/NPC/Shakra Rest Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	12	0	0	18		10d27879e0f684149833dc1d3224a225
Assets/Animations/NPC/Shakra Rest Anim.prefab	114724804207875695	1709254077376921	1	Speak	161	12	1	4	9	4	10d27879e0f684149833dc1d3224a225
Assets/Animations/NPC/Shakra Rest Anim.prefab	114724804207875695	1709254077376921	2	Speak End	220	12	1	3	21		10d27879e0f684149833dc1d3224a225
Assets/Animations/NPC/Shakra Rest Anim.prefab	114724804207875695	1709254077376921	3	Sing	356	12	1	5	9		10d27879e0f684149833dc1d3224a225
Assets/Animations/NPC/Shakra Rest Anim.prefab	114724804207875695	1709254077376921	4	Sing End	415	12	2	4	5		10d27879e0f684149833dc1d3224a225
Assets/Animations/NPC/Shakra Rest Anim.prefab	114724804207875695	1709254077376921	5	Startle	450	12	2	4	15		10d27879e0f684149833dc1d3224a225
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	12	0	0	6		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	1	Sing	89	12	1	6	11		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	2	TurnToIdle	160	12	1	3	9		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	3	Sleep	219	12	0	0	20		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	4	Wake	344	12	2	0	5		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	5	Sing End	379	12	2	0	3		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	6	Force Chime Start	402	12	2	5	5		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	7	Force Chime Loop	442	12	2	5	8	1	3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	8	Startle	495	12	2	5	3		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	9	Listen	523	12	1	1	7		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	10	Listen End	570	12	2	0	1		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	11	TurnToSing	581	12	1	7	12		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Sherma Caretaker Anim.prefab	114724804207875695	1709254077376921	12	Sing Startle	658	12	2	5	12		3a61072c8e0b5144993d68e710b8bc08
Assets/Animations/NPC/Steel Servant Anim.prefab	114724804207875695	1709254077376921	0	Dig Away	48	12	2	0	9	4	1ffa5561aff313b4ab61beea7da49f77
Assets/Animations/NPC/Steel Servant Anim.prefab	114724804207875695	1709254077376921	1	Idle	107	12	1	1	5		1ffa5561aff313b4ab61beea7da49f77
Assets/Animations/NPC/Steel Servant Anim.prefab	114724804207875695	1709254077376921	2	Run	142	12	0	0	4		1ffa5561aff313b4ab61beea7da49f77
Assets/Animations/NPC/Steel Servant Anim.prefab	114724804207875695	1709254077376921	3	Shiver	171	12	1	1	4		1ffa5561aff313b4ab61beea7da49f77
Assets/Animations/NPC/Steel Servant Anim.prefab	114724804207875695	1709254077376921	4	Shock	200	12	2	0	4	2	1ffa5561aff313b4ab61beea7da49f77
Assets/Animations/NPC/Steel Servant Anim.prefab	114724804207875695	1709254077376921	5	Summon	229	12	0	0	6		1ffa5561aff313b4ab61beea7da49f77
Assets/Animations/NPC/Steel Servant Anim.prefab	114724804207875695	1709254077376921	6	TurnToIdle	270	12	1	2	6		1ffa5561aff313b4ab61beea7da49f77
Assets/Animations/NPC/Steel Servant Anim.prefab	114724804207875695	1709254077376921	7	TurnToRun	311	12	1	2	6		1ffa5561aff313b4ab61beea7da49f77
Assets/Animations/NPC/Steel Servant Anim.prefab	114724804207875695	1709254077376921	8	Sing	352	12	1	1	4		1ffa5561aff313b4ab61beea7da49f77
Assets/Animations/Props/Alarm Bell Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	30	0	0	1		09e5e514300b86648adf4bad184816de
Assets/Animations/Props/Alarm Bell Anim.prefab	114724804207875695	1709254077376921	1	Ring	59	15	1	2	7		09e5e514300b86648adf4bad184816de
Assets/Animations/Props/Alarm Bell Anim.prefab	114724804207875695	1709254077376921	2	End	106	12	2	0	3		09e5e514300b86648adf4bad184816de
Assets/Animations/Props/Alarm Bell Anim.prefab	114724804207875695	1709254077376921	3	Hit	129	15	2	0	4		09e5e514300b86648adf4bad184816de
Assets/Animations/Props/Ant Chest Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	30	6	0	1		1cb168acd9330224b8d9fa42a54c8bfe
Assets/Animations/Props/Ant Chest Anim.prefab	114724804207875695	1709254077376921	1	Open	59	12	2	0	5	1	1cb168acd9330224b8d9fa42a54c8bfe
Assets/Animations/Props/Ant Chest Anim.prefab	114724804207875695	1709254077376921	2	Back	94	12	6	0	1		1cb168acd9330224b8d9fa42a54c8bfe
Assets/Animations/Props/Ant Chest Anim.prefab	114724804207875695	1709254077376921	3	Opened	105	12	6	0	1		1cb168acd9330224b8d9fa42a54c8bfe
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	0	Plate Idle	48	30	6	0	1		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	1	Plate Press	59	15	2	0	2		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	2	Sickle	76	30	6	0	1		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	3	Sickle Blur	87	30	6	0	1		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	4	Plate Reset	98	15	2	0	4		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	5	Cage Up	127	20	2	0	7		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	6	Cage Idle	174	30	6	0	1		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	7	Cage Hit	185	18	2	0	3		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	8	Cage Broken	208	30	0	0	1		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	9	Cage BG Up	219	20	2	0	5		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	10	Cage BG Broken	254	30	6	0	1		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Ant Trap Anim.prefab	114724804207875695	1709254077376921	11	Cage BG Idle	265	20	6	0	1		70d19d278061b0e4d8e164e21e086970
Assets/Animations/Props/Aspid Sac Anim.prefab	114724804207875695	1709254077376921	0	Small Thin	48	12	2	0	4		bb741bd1a70a20f4084cc61637db7a7b
Assets/Animations/Props/Aspid Sac Anim.prefab	114724804207875695	1709254077376921	1	Big Wide	77	12	2	0	3		bb741bd1a70a20f4084cc61637db7a7b
Assets/Animations/Props/Aspid Sac Anim.prefab	114724804207875695	1709254077376921	2	Big Thin	100	12	2	0	4		bb741bd1a70a20f4084cc61637db7a7b
Assets/Animations/Props/Aspid Sac Anim.prefab	114724804207875695	1709254077376921	3	Small Wide	129	12	2	0	4		bb741bd1a70a20f4084cc61637db7a7b
Assets/Animations/Props/Aspid Sac Anim.prefab	114724804207875695	1709254077376921	4	Big Wide Antic	158	24	0	0	3		bb741bd1a70a20f4084cc61637db7a7b
Assets/Animations/Props/Aspid Sac Anim.prefab	114724804207875695	1709254077376921	5	Big Thin Antic	181	24	0	0	4		bb741bd1a70a20f4084cc61637db7a7b
Assets/Animations/Props/Battle Gate Slab Anim.prefab	114724804207875695	1709254077376921	0	Gate Closed	48	30	6	0	1		90e25647faf604445bd9d6a3860aafcd
Assets/Animations/Props/Battle Gate Slab Anim.prefab	114724804207875695	1709254077376921	1	Gate Open	59	12	2	0	5		90e25647faf604445bd9d6a3860aafcd
Assets/Animations/Props/Battle Gate Slab Anim.prefab	114724804207875695	1709254077376921	2	Gate Opened	94	30	6	0	1		90e25647faf604445bd9d6a3860aafcd
Assets/Animations/Props/Battle Gate Slab Anim.prefab	114724804207875695	1709254077376921	3	Gate Close	105	12	2	0	4	3	90e25647faf604445bd9d6a3860aafcd
Assets/Animations/Props/Bell Wall Anim.prefab	114724804207875695	1709254077376921	0	Tall	48	12	1	3	5		17fb9885aa238314abace7d6056a6539
Assets/Animations/Props/Bone Chest Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	30	6	0	1		f178d352aacae6e46a8949eceb74ccc5
Assets/Animations/Props/Bone Chest Anim.prefab	114724804207875695	1709254077376921	1	Open	59	12	2	0	4	1	f178d352aacae6e46a8949eceb74ccc5
Assets/Animations/Props/Bone Chest Anim.prefab	114724804207875695	1709254077376921	2	Opened	88	30	2	0	1		f178d352aacae6e46a8949eceb74ccc5
Assets/Animations/Props/Bone Chest Moss Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	30	6	0	1		61fccd609b2dbe843929aca5e733e5aa
Assets/Animations/Props/Bone Chest Moss Anim.prefab	114724804207875695	1709254077376921	1	Open	59	30	2	0	4	1	61fccd609b2dbe843929aca5e733e5aa
Assets/Animations/Props/Bone Chest Moss Anim.prefab	114724804207875695	1709254077376921	2	Opened	88	30	2	0	4		61fccd609b2dbe843929aca5e733e5aa
Assets/Animations/Props/Bone Lever Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	12	0	0	56		1ed99148ce357c14cb1f96d9c8de1d7d
Assets/Animations/Props/Bone Lever Anim.prefab	114724804207875695	1709254077376921	1	Activated	389	30	0	0	1		1ed99148ce357c14cb1f96d9c8de1d7d
Assets/Animations/Props/Bone Lever Anim.prefab	114724804207875695	1709254077376921	2	Hit	400	12	2	0	15		1ed99148ce357c14cb1f96d9c8de1d7d
Assets/Animations/Props/Chest Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	30	0	0	1		ae8b439f6be2ba540bd10ca03e61e991
Assets/Animations/Props/Chest Anim.prefab	114724804207875695	1709254077376921	1	Open	59	12	2	0	4	1	ae8b439f6be2ba540bd10ca03e61e991
Assets/Animations/Props/Chest Anim.prefab	114724804207875695	1709254077376921	2	Burst	88	20	2	0	5		ae8b439f6be2ba540bd10ca03e61e991
Assets/Animations/Props/Chest Anim.prefab	114724804207875695	1709254077376921	3	Opened	123	30	0	0	1		ae8b439f6be2ba540bd10ca03e61e991
Assets/Animations/Props/City Shard Chest Anim.prefab	114724804207875695	1709254077376921	0	Burst	48	20	2	0	5		ae8b439f6be2ba540bd10ca03e61e991
Assets/Animations/Props/City Shard Chest Anim.prefab	114724804207875695	1709254077376921	1	Idle	83	30	0	0	1		893694cb35a8e0d429d064d6d024f7a2
Assets/Animations/Props/City Shard Chest Anim.prefab	114724804207875695	1709254077376921	2	Open	94	12	2	0	4	1	893694cb35a8e0d429d064d6d024f7a2
Assets/Animations/Props/City Shard Chest Anim.prefab	114724804207875695	1709254077376921	3	Opened	123	30	0	0	1		893694cb35a8e0d429d064d6d024f7a2
Assets/Animations/Props/Coral Crust Wall Anim.prefab	114724804207875695	1709254077376921	0	Mid	48	12	2	0	4		e1014162b89e2f14bbdefd48e81020d6
Assets/Animations/Props/Coral Crust Wall Anim.prefab	114724804207875695	1709254077376921	1	Small	77	12	2	0	4		e1014162b89e2f14bbdefd48e81020d6
Assets/Animations/Props/Coral Crust Wall Anim.prefab	114724804207875695	1709254077376921	2	Sphere	106	12	2	0	4		e1014162b89e2f14bbdefd48e81020d6
Assets/Animations/Props/Coral Crust Wall Anim.prefab	114724804207875695	1709254077376921	3	Mid Broken	135	30	6	0	1		e1014162b89e2f14bbdefd48e81020d6
Assets/Animations/Props/Coral Crust Wall Anim.prefab	114724804207875695	1709254077376921	4	Small Broken	146	30	6	0	1		e1014162b89e2f14bbdefd48e81020d6
Assets/Animations/Props/Coral Crust Wall Anim.prefab	114724804207875695	1709254077376921	5	Sphere Broken	157	30	6	0	1		e1014162b89e2f14bbdefd48e81020d6
Assets/Animations/Props/Coral Crust Wall Anim.prefab	114724804207875695	1709254077376921	6	Tall	168	12	2	0	4		e1014162b89e2f14bbdefd48e81020d6
Assets/Animations/Props/Coral Crust Wall Anim.prefab	114724804207875695	1709254077376921	7	Tall Broken	197	30	6	0	1		e1014162b89e2f14bbdefd48e81020d6
Assets/Animations/Props/Dust Traps Anim.prefab	114724804207875695	1709254077376921	0	Dropper Idle	48	12	0	0	42		31473008e6d589847a1f3623164122e7
Assets/Animations/Props/Dust Traps Anim.prefab	114724804207875695	1709254077376921	1	Spikes Up	305	20	2	3	4		31473008e6d589847a1f3623164122e7
Assets/Animations/Props/Dust Traps Anim.prefab	114724804207875695	1709254077376921	2	Spikes Idle	334	12	0	0	20		31473008e6d589847a1f3623164122e7
Assets/Animations/Props/Harpoon Ring Ant Anim.prefab	114724804207875695	1709254077376921	0	Connect	48	12	2	0	6		a7775fb0ce9234c41bb59a32a090d12b
Assets/Animations/Props/Harpoon Ring Ant Anim.prefab	114724804207875695	1709254077376921	1	Drop	89	12	2	0	4		a7775fb0ce9234c41bb59a32a090d12b
Assets/Animations/Props/Harpoon Ring Ant Anim.prefab	114724804207875695	1709254077376921	2	Eject	118	12	2	0	8		a7775fb0ce9234c41bb59a32a090d12b
Assets/Animations/Props/Harpoon Ring Ant Anim.prefab	114724804207875695	1709254077376921	3	Grab	171	24	2	0	11		a7775fb0ce9234c41bb59a32a090d12b
Assets/Animations/Props/Harpoon Ring Ant Anim.prefab	114724804207875695	1709254077376921	4	Hit	242	12	2	0	7		a7775fb0ce9234c41bb59a32a090d12b
Assets/Animations/Props/Harpoon Ring Ant Anim.prefab	114724804207875695	1709254077376921	5	Idle	289	12	6	0	1		a7775fb0ce9234c41bb59a32a090d12b
Assets/Animations/Props/Harpoon Ring Ant Anim.prefab	114724804207875695	1709254077376921	6	Wobble	300	12	2	0	1		a7775fb0ce9234c41bb59a32a090d12b
Assets/Animations/Props/Harpoon Ring Citadel Anim.prefab	114724804207875695	1709254077376921	0	Connect	48	12	2	0	6		5bcf0896d52df1d428e1432a798a4a20
Assets/Animations/Props/Harpoon Ring Citadel Anim.prefab	114724804207875695	1709254077376921	1	Grab	89	24	2	0	10		5bcf0896d52df1d428e1432a798a4a20
Assets/Animations/Props/Harpoon Ring Citadel Anim.prefab	114724804207875695	1709254077376921	2	Hit	154	12	2	0	8		5bcf0896d52df1d428e1432a798a4a20
Assets/Animations/Props/Harpoon Ring Citadel Anim.prefab	114724804207875695	1709254077376921	3	Idle	207	30	6	0	1		5bcf0896d52df1d428e1432a798a4a20
Assets/Animations/Props/Harpoon Ring Citadel Anim.prefab	114724804207875695	1709254077376921	4	Drop	218	12	2	0	4		5bcf0896d52df1d428e1432a798a4a20
Assets/Animations/Props/Harpoon Ring Citadel Anim.prefab	114724804207875695	1709254077376921	5	Eject	247	12	2	0	8		5bcf0896d52df1d428e1432a798a4a20
Assets/Animations/Props/Harpoon Ring Citadel Anim.prefab	114724804207875695	1709254077376921	6	Wobble	300	18	2	0	5		5bcf0896d52df1d428e1432a798a4a20
Assets/Animations/Props/Harpoon Ring Citadel Anim.prefab	114724804207875695	1709254077376921	7	Idle Snowy	335	30	6	0	1		5bcf0896d52df1d428e1432a798a4a20
Assets/Animations/Props/Harpoon Ring Pinstress Anim.prefab	114724804207875695	1709254077376921	0	Connect	48	12	2	0	6		21b3dabcee36e304ea297335e800ce5f
Assets/Animations/Props/Harpoon Ring Pinstress Anim.prefab	114724804207875695	1709254077376921	1	Drop	89	12	2	0	4		21b3dabcee36e304ea297335e800ce5f
Assets/Animations/Props/Harpoon Ring Pinstress Anim.prefab	114724804207875695	1709254077376921	2	Eject	118	12	2	0	7		21b3dabcee36e304ea297335e800ce5f
Assets/Animations/Props/Harpoon Ring Pinstress Anim.prefab	114724804207875695	1709254077376921	3	Grab	165	24	2	0	7		21b3dabcee36e304ea297335e800ce5f
Assets/Animations/Props/Harpoon Ring Pinstress Anim.prefab	114724804207875695	1709254077376921	4	Hit	212	12	2	0	7		21b3dabcee36e304ea297335e800ce5f
Assets/Animations/Props/Harpoon Ring Pinstress Anim.prefab	114724804207875695	1709254077376921	5	Idle	259	30	6	0	1		21b3dabcee36e304ea297335e800ce5f
Assets/Animations/Props/Harpoon Ring Pinstress Anim.prefab	114724804207875695	1709254077376921	6	Wobble	270	18	2	0	5		21b3dabcee36e304ea297335e800ce5f
Assets/Animations/Props/Harpoon_Ring_Seamstress Anim.prefab	114724804207875695	1709254077376921	0	Connect	48	12	2	0	7		e3fd94c4076d78149ab47f828a98764a
Assets/Animations/Props/Harpoon_Ring_Seamstress Anim.prefab	114724804207875695	1709254077376921	1	Drop	95	12	2	0	4		e3fd94c4076d78149ab47f828a98764a
Assets/Animations/Props/Harpoon_Ring_Seamstress Anim.prefab	114724804207875695	1709254077376921	2	Eject	124	12	2	0	7		e3fd94c4076d78149ab47f828a98764a
Assets/Animations/Props/Harpoon_Ring_Seamstress Anim.prefab	114724804207875695	1709254077376921	3	Grab	171	24	2	0	7		e3fd94c4076d78149ab47f828a98764a
Assets/Animations/Props/Harpoon_Ring_Seamstress Anim.prefab	114724804207875695	1709254077376921	4	Hit	218	12	2	0	7		e3fd94c4076d78149ab47f828a98764a
Assets/Animations/Props/Harpoon_Ring_Seamstress Anim.prefab	114724804207875695	1709254077376921	5	Idle	265	12	6	0	1		e3fd94c4076d78149ab47f828a98764a
Assets/Animations/Props/Harpoon_Ring_Seamstress Anim.prefab	114724804207875695	1709254077376921	6	Wobble	276	18	2	0	5		e3fd94c4076d78149ab47f828a98764a
Assets/Animations/Props/Interactive/Bounce Bell Anim New.prefab	114724804207875695	1709254077376921	0	Fly	48	15	0	0	29		d7cd92d0b46fc8e4fa7e2c4fc867a036
Assets/Animations/Props/Interactive/Bounce Bell Anim New.prefab	114724804207875695	1709254077376921	1	Wound	227	16	1	6	35		d7cd92d0b46fc8e4fa7e2c4fc867a036
Assets/Animations/Props/Mite Trap Anim.prefab	114724804207875695	1709254077376921	0	Gleam	48	12	2	0	4		6a3efcee11bb45e488a66703c934873e
Assets/Animations/Props/Mite Trap Anim.prefab	114724804207875695	1709254077376921	1	Step	77	30	6	0	1		6a3efcee11bb45e488a66703c934873e
Assets/Animations/Props/Mite Trap Anim.prefab	114724804207875695	1709254077376921	2	Snap	88	25	2	0	5	1|2|3	6a3efcee11bb45e488a66703c934873e
Assets/Animations/Props/Mite Trap Anim.prefab	114724804207875695	1709254077376921	3	Bounce	123	20	2	0	3		6a3efcee11bb45e488a66703c934873e
Assets/Animations/Props/Mite Trap Anim.prefab	114724804207875695	1709254077376921	4	Snapped	146	25	2	0	1		6a3efcee11bb45e488a66703c934873e
Assets/Animations/Props/Mite Trap Anim.prefab	114724804207875695	1709254077376921	5	Snap Mite	157	25	2	0	5	1|2|3	6a3efcee11bb45e488a66703c934873e
Assets/Animations/Props/Mite Trap Anim.prefab	114724804207875695	1709254077376921	6	Bounce Mite	192	20	2	0	3		6a3efcee11bb45e488a66703c934873e
Assets/Animations/Props/Mite Trap Anim.prefab	114724804207875695	1709254077376921	7	Snap Hero	215	25	2	0	6	1|2|3	6a3efcee11bb45e488a66703c934873e
Assets/Animations/Props/Mite Trap Anim.prefab	114724804207875695	1709254077376921	8	Snap Hero Loop	261	12	0	0	3		6a3efcee11bb45e488a66703c934873e
Assets/Animations/Props/Pilgrim Chest Anim.prefab	114724804207875695	1709254077376921	0	Idle	48	30	6	0	1		2256c21e72e34624fb175aba1fcd2f3b
Assets/Animations/Props/Pilgrim Chest Anim.prefab	114724804207875695	1709254077376921	1	Open	59	12	2	0	4	1	2256c21e72e34624fb175aba1fcd2f3b
Assets/Animations/Props/Pilgrim Chest Anim.prefab	114724804207875695	1709254077376921	2	Opened	88	12	2	0	1		2256c21e72e34624fb175aba1fcd2f3b
Assets/Animations/Props/Propellor Anim.prefab	114724804207875695	1709254077376921	0	Spin 1	48	15	2	0	13		bdbb5bd9501d96040833dad18d918b35
